COUNTRY,Country,ECO_SECTOR,Economic,GENDER,Gender,OCCUP_RATE,Occupation,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
CRI,Costa Rica,EPRO,Processing,FEM,Female,FU,Full time,2015,2015,NBR,Number,0,Units,,,279,,
CRI,Costa Rica,EPRO,Processing,FEM,Female,FU,Full time,2016,2016,NBR,Number,0,Units,,,394,,
CRI,Costa Rica,EPRO,Processing,FEM,Female,FU,Full time,2017,2017,NBR,Number,0,Units,,,499,,
CRI,Costa Rica,EPRO,Processing,FEM,Female,FU,Full time,2018,2018,NBR,Number,0,Units,,,200,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,4010,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,4181,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,3788,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,2812,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,2977,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,2579,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,2837,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,2857,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,2914,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,2884,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,2879,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2006,2006,NBR,Number,0,Units,,,1138,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2007,2007,NBR,Number,0,Units,,,1236,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2008,2008,NBR,Number,0,Units,,,1170,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2009,2009,NBR,Number,0,Units,,,0,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2010,2010,NBR,Number,0,Units,,,0,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2011,2011,NBR,Number,0,Units,,,0,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2012,2012,NBR,Number,0,Units,,,243,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2013,2013,NBR,Number,0,Units,,,247,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2014,2014,NBR,Number,0,Units,,,250,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2015,2015,NBR,Number,0,Units,,,253,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2016,2016,NBR,Number,0,Units,,,271,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2006,2006,NBR,Number,0,Units,,,2872,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2007,2007,NBR,Number,0,Units,,,2945,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2008,2008,NBR,Number,0,Units,,,2618,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2009,2009,NBR,Number,0,Units,,,2812,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2010,2010,NBR,Number,0,Units,,,2977,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2011,2011,NBR,Number,0,Units,,,2579,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2012,2012,NBR,Number,0,Units,,,2594,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2013,2013,NBR,Number,0,Units,,,2610,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2014,2014,NBR,Number,0,Units,,,2664,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2015,2015,NBR,Number,0,Units,,,2631,,
EST,Estonia,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2016,2016,NBR,Number,0,Units,,,2608,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,3948,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,4093,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,3711,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,2791,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,2952,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,2557,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,2794,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,2814,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,2872,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,2836,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,2826,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,PA,Part time,2006,2006,NBR,Number,0,Units,,,1120,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,PA,Part time,2007,2007,NBR,Number,0,Units,,,1213,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,PA,Part time,2008,2008,NBR,Number,0,Units,,,1150,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,PA,Part time,2009,2009,NBR,Number,0,Units,,,0,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,PA,Part time,2010,2010,NBR,Number,0,Units,,,0,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,PA,Part time,2011,2011,NBR,Number,0,Units,,,0,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,PA,Part time,2012,2012,NBR,Number,0,Units,,,240,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,PA,Part time,2013,2013,NBR,Number,0,Units,,,244,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,PA,Part time,2014,2014,NBR,Number,0,Units,,,248,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,PA,Part time,2015,2015,NBR,Number,0,Units,,,249,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,PA,Part time,2016,2016,NBR,Number,0,Units,,,267,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,FU,Full time,2006,2006,NBR,Number,0,Units,,,2828,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,FU,Full time,2007,2007,NBR,Number,0,Units,,,2880,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,FU,Full time,2008,2008,NBR,Number,0,Units,,,2561,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,FU,Full time,2009,2009,NBR,Number,0,Units,,,2791,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,FU,Full time,2010,2010,NBR,Number,0,Units,,,2952,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,FU,Full time,2011,2011,NBR,Number,0,Units,,,2557,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,FU,Full time,2012,2012,NBR,Number,0,Units,,,2554,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,FU,Full time,2013,2013,NBR,Number,0,Units,,,2570,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,FU,Full time,2014,2014,NBR,Number,0,Units,,,2624,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,FU,Full time,2015,2015,NBR,Number,0,Units,,,2587,,
EST,Estonia,EFIS,Fishing Sector,MAL,Male,FU,Full time,2016,2016,NBR,Number,0,Units,,,2559,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,62,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,88,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,77,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,21,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,25,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,22,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,43,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,43,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,42,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,48,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,53,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,PA,Part time,2006,2006,NBR,Number,0,Units,,,18,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,PA,Part time,2007,2007,NBR,Number,0,Units,,,23,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,PA,Part time,2008,2008,NBR,Number,0,Units,,,20,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,PA,Part time,2009,2009,NBR,Number,0,Units,,,0,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,PA,Part time,2010,2010,NBR,Number,0,Units,,,0,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,PA,Part time,2011,2011,NBR,Number,0,Units,,,0,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,PA,Part time,2012,2012,NBR,Number,0,Units,,,3,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,PA,Part time,2013,2013,NBR,Number,0,Units,,,3,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,PA,Part time,2014,2014,NBR,Number,0,Units,,,2,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,PA,Part time,2015,2015,NBR,Number,0,Units,,,4,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,PA,Part time,2016,2016,NBR,Number,0,Units,,,4,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,FU,Full time,2006,2006,NBR,Number,0,Units,,,44,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,FU,Full time,2007,2007,NBR,Number,0,Units,,,65,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,FU,Full time,2008,2008,NBR,Number,0,Units,,,57,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,FU,Full time,2009,2009,NBR,Number,0,Units,,,21,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,FU,Full time,2010,2010,NBR,Number,0,Units,,,25,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,FU,Full time,2011,2011,NBR,Number,0,Units,,,22,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,FU,Full time,2012,2012,NBR,Number,0,Units,,,40,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,FU,Full time,2013,2013,NBR,Number,0,Units,,,40,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,FU,Full time,2014,2014,NBR,Number,0,Units,,,40,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,FU,Full time,2015,2015,NBR,Number,0,Units,,,44,,
EST,Estonia,EFIS,Fishing Sector,FEM,Female,FU,Full time,2016,2016,NBR,Number,0,Units,,,49,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,963,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,701,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,596,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,675,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,771,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,576,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,551,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,542,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,545,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,497,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,463,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,FU,Full time,2006,2006,NBR,Number,0,Units,,,963,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,FU,Full time,2007,2007,NBR,Number,0,Units,,,701,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,FU,Full time,2008,2008,NBR,Number,0,Units,,,596,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,FU,Full time,2009,2009,NBR,Number,0,Units,,,675,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,FU,Full time,2010,2010,NBR,Number,0,Units,,,771,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,FU,Full time,2011,2011,NBR,Number,0,Units,,,576,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,FU,Full time,2012,2012,NBR,Number,0,Units,,,551,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,FU,Full time,2013,2013,NBR,Number,0,Units,,,542,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,FU,Full time,2014,2014,NBR,Number,0,Units,,,545,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,FU,Full time,2015,2015,NBR,Number,0,Units,,,497,,
EST,Estonia,EIWF,Inland Waters Fishing,TOT,Total by Gender,FU,Full time,2016,2016,NBR,Number,0,Units,,,463,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,948,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,683,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,581,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,670,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,761,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,568,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,532,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,527,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,530,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,485,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,452,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,FU,Full time,2006,2006,NBR,Number,0,Units,,,948,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,FU,Full time,2007,2007,NBR,Number,0,Units,,,683,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,FU,Full time,2008,2008,NBR,Number,0,Units,,,581,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,FU,Full time,2009,2009,NBR,Number,0,Units,,,670,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,FU,Full time,2010,2010,NBR,Number,0,Units,,,761,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,FU,Full time,2011,2011,NBR,Number,0,Units,,,568,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,FU,Full time,2012,2012,NBR,Number,0,Units,,,532,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,FU,Full time,2013,2013,NBR,Number,0,Units,,,527,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,FU,Full time,2014,2014,NBR,Number,0,Units,,,530,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,FU,Full time,2015,2015,NBR,Number,0,Units,,,485,,
EST,Estonia,EIWF,Inland Waters Fishing,MAL,Male,FU,Full time,2016,2016,NBR,Number,0,Units,,,452,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,15,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,18,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,15,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,5,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,10,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,8,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,19,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,15,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,15,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,12,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,11,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,FU,Full time,2006,2006,NBR,Number,0,Units,,,15,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,FU,Full time,2007,2007,NBR,Number,0,Units,,,18,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,FU,Full time,2008,2008,NBR,Number,0,Units,,,15,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,FU,Full time,2009,2009,NBR,Number,0,Units,,,5,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,FU,Full time,2010,2010,NBR,Number,0,Units,,,10,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,FU,Full time,2011,2011,NBR,Number,0,Units,,,8,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,FU,Full time,2012,2012,NBR,Number,0,Units,,,19,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,FU,Full time,2013,2013,NBR,Number,0,Units,,,15,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,FU,Full time,2014,2014,NBR,Number,0,Units,,,15,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,FU,Full time,2015,2015,NBR,Number,0,Units,,,12,,
EST,Estonia,EIWF,Inland Waters Fishing,FEM,Female,FU,Full time,2016,2016,NBR,Number,0,Units,,,11,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,2572,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,3010,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,2727,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,1658,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,1732,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,1529,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,1812,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,1841,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,1895,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,1923,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,1952,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,PA,Part time,2006,2006,NBR,Number,0,Units,,,1138,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,PA,Part time,2007,2007,NBR,Number,0,Units,,,1236,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,PA,Part time,2008,2008,NBR,Number,0,Units,,,1170,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,PA,Part time,2009,2009,NBR,Number,0,Units,,,0,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,PA,Part time,2010,2010,NBR,Number,0,Units,,,0,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,PA,Part time,2011,2011,NBR,Number,0,Units,,,0,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,PA,Part time,2012,2012,NBR,Number,0,Units,,,243,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,PA,Part time,2013,2013,NBR,Number,0,Units,,,247,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,PA,Part time,2014,2014,NBR,Number,0,Units,,,250,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,PA,Part time,2015,2015,NBR,Number,0,Units,,,253,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,PA,Part time,2016,2016,NBR,Number,0,Units,,,271,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2006,2006,NBR,Number,0,Units,,,1434,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2007,2007,NBR,Number,0,Units,,,1774,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2008,2008,NBR,Number,0,Units,,,1557,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2009,2009,NBR,Number,0,Units,,,1658,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2010,2010,NBR,Number,0,Units,,,1732,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2011,2011,NBR,Number,0,Units,,,1529,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2012,2012,NBR,Number,0,Units,,,1569,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2013,2013,NBR,Number,0,Units,,,1594,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2014,2014,NBR,Number,0,Units,,,1645,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2015,2015,NBR,Number,0,Units,,,1670,,
EST,Estonia,EMCF,Marine Coastal Fishing,TOT,Total by Gender,FU,Full time,2016,2016,NBR,Number,0,Units,,,1681,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,2530,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,2945,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,2670,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,1646,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,1721,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,1519,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,1792,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,1817,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,1872,,
EST,Estonia,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,1891,,
